SNP1,SNP2,SNP3,SNP4,SNP5,SNP6,SNP7,SNP8,SNP9,SNP10,SNP11,SNP12,SNP13,SNP14,SNP15,SNP16,SNP17,SNP18,SNP19,SNP20,SNP21,SNP22,SNP23,SNP24,SNP25,SNP26,SNP27,SNP28,SNP29,SNP30,SNP31,SNP32,SNP33,SNP34,SNP35,SNP36,SNP37,SNP38,SNP39,SNP40,SNP41,SNP42,SNP43,SNP44,SNP45,SNP46,SNP47,SNP48,SNP49,SNP50,SNP51,SNP52,SNP53,SNP54,SNP55,SNP56,SNP57,SNP58,SNP59,SNP60,SNP61,SNP62,SNP63,SNP64,SNP65,SNP66,SNP67,SNP68,SNP69,SNP70,SNP71,SNP72,SNP73,SNP74,SNP75,SNP76,SNP77,SNP78,SNP79,SNP80,SNP81,SNP82,SNP83,SNP84,SNP85,SNP86,SNP87,SNP88,SNP89,SNP90,SNP91,SNP92,SNP93,SNP94,SNP95,SNP96,SNP97,SNP98,SNP99,SNP100,Phenotype
2,2.0,1,2,2,2.0,2.0,0.0,1.0,1.0,2.0,2.0,,1,2,2.0,1.0,2.0,2.0,1.0,2,2.0,1.0,2,2.0,2.0,2,1.0,2.0,2.0,1.0,2.0,2,,1.0,2,0.0,2,2.0,,1.0,2.0,2,2.0,,0.0,2,2.0,2,,1,2,2.0,1.0,1,2,2.0,1.0,2.0,2,2.0,2.0,2,2.0,2.0,2.0,0.0,1,2.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1,2,2.0,1.0,1.0,2,2.0,1,1.0,2,2,2.0,1.0,2.0,2.0,1.0,2,2.0,2.0,1.0,,2.0,0.0,1,-1.15802502587024
2,2.0,2,2,2,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2,1,1.0,0.0,2.0,2.0,1.0,2,2.0,2.0,2,2.0,2.0,1,1.0,2.0,2.0,2.0,2.0,1,2.0,2.0,1,2.0,1,2.0,2.0,1.0,2.0,2,1.0,1.0,1.0,1,2.0,2,2.0,2,2,1.0,0.0,2,2,1.0,2.0,2.0,2,2.0,2.0,1,2.0,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,2,1.0,2.0,1.0,2,1.0,1,2.0,2,2,,2.0,2.0,2.0,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,2,-1.43479581272619
2,2.0,2,2,2,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2,2,2.0,1.0,2.0,2.0,1.0,2,2.0,2.0,2,2.0,1.0,2,1.0,2.0,2.0,2.0,1.0,1,2.0,2.0,1,2.0,2,2.0,1.0,2.0,0.0,2,1.0,1.0,2.0,2,2.0,2,1.0,2,2,2.0,2.0,2,1,2.0,2.0,2.0,2,2.0,2.0,1,2.0,1.0,2.0,1.0,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,2,2.0,1.0,1.0,1,2.0,2,1.0,2,1,2.0,1.0,2.0,2.0,2.0,2,2.0,1.0,2.0,2.0,2.0,1.0,0,-0.637625751923602
2,1.0,2,2,2,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,2,1,2.0,0.0,1.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,1,0.0,2.0,2.0,2.0,2.0,2,2.0,2.0,1,0.0,2,2.0,0.0,1.0,1.0,1,1.0,1.0,1.0,2,2.0,2,2.0,2,2,1.0,1.0,2,1,2.0,1.0,2.0,2,2.0,2.0,2,2.0,1.0,1.0,1.0,2,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0,2,2.0,2.0,2.0,2,2.0,2,2.0,2,2,2.0,2.0,2.0,2.0,2.0,2,1.0,0.0,2.0,1.0,1.0,2.0,1,1.02590349205288
1,1.0,2,2,2,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2,2,1.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,1,1.0,2.0,2.0,2.0,1.0,2,2.0,2.0,1,2.0,2,2.0,1.0,2.0,0.0,1,2.0,1.0,1.0,2,,1,2.0,2,2,1.0,1.0,1,1,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2.0,1.0,2,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2,2,2.0,2.0,2.0,2,2.0,2,2.0,2,2,2.0,1.0,2.0,2.0,1.0,2,2.0,1.0,2.0,,2.0,2.0,1,0.637625751923602
2,2.0,2,2,2,2.0,2.0,1.0,1.0,2.0,2.0,,0.0,2,2,2.0,0.0,2.0,2.0,2.0,2,2.0,2.0,1,2.0,2.0,1,1.0,2.0,1.0,1.0,1.0,2,2.0,2.0,2,1.0,2,2.0,2.0,2.0,0.0,2,2.0,1.0,2.0,2,2.0,2,2.0,1,2,2.0,2.0,2,2,2.0,1.0,2.0,2,2.0,2.0,2,2.0,1.0,2.0,1.0,2,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0,2,2.0,2.0,1.0,2,1.0,1,2.0,2,2,2.0,1.0,2.0,2.0,2.0,2,2.0,1.0,2.0,2.0,2.0,2.0,2,-1.39652634199406
2,2.0,1,2,2,2.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,2,2,2.0,0.0,2.0,2.0,0.0,2,2.0,2.0,2,2.0,1.0,1,2.0,2.0,2.0,2.0,2.0,2,1.0,2.0,1,1.0,2,2.0,1.0,2.0,1.0,2,0.0,,0.0,2,2.0,2,2.0,2,2,0.0,0.0,2,2,2.0,2.0,2.0,2,2.0,2.0,1,,1.0,1.0,2.0,2,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1,2,2.0,2.0,1.0,2,2.0,2,1.0,2,2,1.0,2.0,2.0,2.0,2.0,2,1.0,1.0,1.0,1.0,1.0,2.0,1,0.303891226241525
2,2.0,2,2,2,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1,2,1.0,0.0,2.0,2.0,1.0,2,2.0,2.0,2,2.0,,2,1.0,2.0,2.0,1.0,2.0,1,2.0,1.0,1,1.0,2,2.0,1.0,2.0,2.0,2,0.0,0.0,2.0,2,2.0,1,1.0,1,2,2.0,1.0,2,1,1.0,2.0,2.0,2,2.0,2.0,0,,1.0,,1.0,2,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2,1,0.0,2.0,1.0,2,2.0,1,1.0,2,2,2.0,2.0,2.0,2.0,2.0,2,1.0,2.0,2.0,1.0,2.0,0.0,0,2.39070314109557
2,0.0,2,2,2,,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1,1,1.0,0.0,0.0,2.0,2.0,2,2.0,2.0,1,2.0,,1,0.0,2.0,2.0,2.0,2.0,2,2.0,2.0,1,2.0,2,2.0,1.0,2.0,1.0,2,0.0,1.0,1.0,2,2.0,2,,1,1,1.0,2.0,2,1,2.0,2.0,2.0,2,2.0,2.0,2,,1.0,2.0,1.0,2,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1,2,2.0,2.0,1.0,1,2.0,1,2.0,2,1,2.0,1.0,2.0,2.0,1.0,2,1.0,2.0,2.0,1.0,1.0,1.0,0,-0.781248521521759
2,2.0,2,2,2,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,1,1,2.0,0.0,2.0,2.0,2.0,2,2.0,,2,2.0,1.0,0,1.0,1.0,2.0,1.0,2.0,2,1.0,2.0,1,2.0,2,2.0,1.0,2.0,2.0,2,2.0,0.0,0.0,2,2.0,2,1.0,2,1,1.0,1.0,2,2,2.0,2.0,1.0,2,2.0,2.0,2,2.0,1.0,2.0,2.0,2,2.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1,2,2.0,2.0,2.0,2,2.0,2,1.0,2,2,2.0,2.0,2.0,2.0,0.0,2,1.0,2.0,2.0,1.0,1.0,2.0,1,-0.343953934971966
2,2.0,1,2,2,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1,1,2.0,1.0,2.0,2.0,0.0,2,2.0,1.0,2,2.0,0.0,2,1.0,1.0,2.0,2.0,2.0,2,,1.0,1,0.0,2,2.0,1.0,1.0,1.0,2,2.0,2.0,0.0,2,2.0,2,2.0,1,2,1.0,2.0,2,2,2.0,1.0,2.0,2,2.0,2.0,1,2.0,1.0,2.0,1.0,2,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1,2,1.0,1.0,1.0,1,2.0,1,1.0,2,2,2.0,0.0,2.0,2.0,1.0,2,2.0,1.0,2.0,2.0,,1.0,1,-1.04270443805358
2,2.0,1,2,2,2.0,2.0,1.0,2.0,2.0,,2.0,1.0,1,1,1.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,0,1.0,1.0,0.0,1.0,2.0,2,2.0,2.0,2,2.0,2,2.0,1.0,2.0,2.0,2,1.0,2.0,0.0,2,2.0,2,2.0,0,2,1.0,0.0,2,0,1.0,2.0,2.0,2,2.0,2.0,2,0.0,0.0,1.0,2.0,2,2.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1,2,2.0,1.0,2.0,2,0.0,2,2.0,2,2,2.0,1.0,2.0,2.0,2.0,2,1.0,2.0,1.0,1.0,1.0,0.0,2,-0.861407852113397
2,1.0,2,2,2,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1,1,,1.0,2.0,2.0,2.0,2,2.0,,2,2.0,2.0,1,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,1,2.0,1,1.0,2.0,2.0,1.0,2,1.0,0.0,,2,2.0,2,2.0,2,2,2.0,2.0,1,1,2.0,2.0,2.0,2,2.0,2.0,1,2.0,2.0,1.0,1.0,2,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,1,2,,1.0,1.0,2,2.0,1,1.0,2,2,2.0,1.0,2.0,2.0,2.0,2,2.0,1.0,1.0,2.0,2.0,2.0,1,-0.78454526544441
2,1.0,1,2,2,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,1,2,2.0,1.0,1.0,2.0,0.0,2,2.0,2.0,2,2.0,1.0,1,1.0,2.0,2.0,1.0,1.0,2,2.0,2.0,2,0.0,2,2.0,2.0,2.0,2.0,1,1.0,1.0,2.0,2,2.0,2,1.0,1,2,2.0,1.0,1,1,1.0,2.0,2.0,2,2.0,2.0,1,2.0,1.0,1.0,2.0,2,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,1,2,2.0,0.0,1.0,0,2.0,1,2.0,2,2,2.0,1.0,2.0,2.0,2.0,2,1.0,1.0,2.0,1.0,1.0,2.0,2,0.18300783838643
2,1.0,2,2,2,2.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2,2,1.0,2.0,1.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,1,1.0,2,2.0,1.0,2.0,1.0,2,2.0,0.0,1.0,2,2.0,2,2.0,1,1,0.0,1.0,2,2,1.0,1.0,2.0,1,2.0,1.0,2,2.0,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,2,2.0,2.0,1.0,1,2.0,1,1.0,2,1,2.0,2.0,2.0,2.0,2.0,2,2.0,1.0,2.0,2.0,1.0,1.0,0,0.837659043097138
1,1.0,1,2,2,2.0,2.0,0.0,2.0,,2.0,2.0,1.0,1,1,2.0,2.0,2.0,2.0,2.0,2,2.0,1.0,2,2.0,1.0,0,1.0,2.0,1.0,2.0,2.0,2,2.0,2.0,1,0.0,2,2.0,2.0,2.0,1.0,1,2.0,1.0,2.0,2,2.0,2,2.0,1,2,1.0,1.0,1,1,2.0,2.0,2.0,2,2.0,2.0,2,,1.0,1.0,2.0,2,2.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1,2,2.0,1.0,2.0,1,1.0,2,1.0,2,1,2.0,2.0,2.0,2.0,2.0,2,1.0,1.0,2.0,,2.0,1.0,2,-0.139552651673793
2,1.0,2,2,2,2.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1,1,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,0,1.0,2.0,1.0,2.0,1.0,2,2.0,2.0,1,1.0,2,2.0,1.0,1.0,1.0,1,0.0,1.0,2.0,2,1.0,1,2.0,2,2,1.0,0.0,1,2,2.0,2.0,2.0,2,2.0,2.0,2,1.0,1.0,1.0,1.0,2,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2,2,1.0,2.0,1.0,1,0.0,2,2.0,2,1,2.0,1.0,2.0,2.0,1.0,2,1.0,2.0,2.0,2.0,2.0,2.0,2,1.67952727717457
2,2.0,1,2,2,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1,1,2.0,1.0,2.0,2.0,1.0,2,2.0,1.0,2,2.0,2.0,1,2.0,2.0,2.0,2.0,2.0,1,2.0,2.0,1,2.0,2,2.0,1.0,2.0,2.0,1,0.0,1.0,0.0,2,2.0,2,2.0,2,2,0.0,2.0,2,0,2.0,2.0,2.0,2,2.0,2.0,1,1.0,1.0,2.0,2.0,2,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1,1,2.0,2.0,2.0,2,2.0,1,2.0,2,2,2.0,2.0,2.0,1.0,2.0,2,2.0,1.0,1.0,2.0,1.0,0.0,1,1.01409354763808
2,2.0,0,2,2,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2,2,2.0,2.0,2.0,2.0,1.0,2,2.0,2.0,2,2.0,2.0,2,1.0,2.0,1.0,2.0,2.0,2,2.0,2.0,0,1.0,2,2.0,2.0,2.0,1.0,2,2.0,,0.0,2,2.0,2,2.0,2,1,2.0,0.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,2.0,1.0,2,1.0,2.0,2.0,1.0,,1.0,2.0,2.0,0,2,2.0,2.0,1.0,2,1.0,2,2.0,2,2,1.0,2.0,2.0,2.0,0.0,2,1.0,1.0,0.0,1.0,2.0,2.0,1,1.72748432743998
2,1.0,2,2,2,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2,2,1.0,1.0,1.0,2.0,0.0,2,2.0,2.0,2,2.0,,2,1.0,2.0,1.0,1.0,2.0,2,2.0,2.0,2,0.0,2,2.0,2.0,2.0,1.0,0,1.0,1.0,1.0,2,2.0,2,1.0,2,2,2.0,1.0,0,2,2.0,2.0,2.0,0,2.0,2.0,0,,0.0,1.0,1.0,2,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1,2,2.0,1.0,0.0,2,2.0,1,0.0,2,2,2.0,2.0,2.0,2.0,1.0,2,0.0,1.0,1.0,2.0,1.0,1.0,2,0.622827522162404
2,2.0,0,2,2,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1,1,2.0,1.0,2.0,2.0,1.0,2,2.0,2.0,2,2.0,2.0,1,2.0,2.0,0.0,2.0,2.0,2,2.0,1.0,1,1.0,1,2.0,1.0,1.0,1.0,2,0.0,0.0,1.0,2,1.0,1,2.0,2,2,2.0,2.0,2,1,2.0,2.0,2.0,2,2.0,2.0,2,0.0,0.0,2.0,1.0,2,2.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,2,2,2.0,2.0,0.0,2,0.0,2,2.0,2,1,2.0,1.0,2.0,2.0,2.0,2,2.0,1.0,2.0,2.0,1.0,1.0,1,-0.122546315749383
2,2.0,2,2,2,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2,2,,1.0,2.0,2.0,1.0,2,2.0,1.0,2,2.0,1.0,0,1.0,2.0,1.0,2.0,1.0,2,1.0,2.0,2,0.0,2,2.0,0.0,2.0,,2,1.0,1.0,1.0,2,2.0,2,1.0,2,0,2.0,2.0,1,0,2.0,2.0,2.0,2,2.0,2.0,0,2.0,1.0,2.0,1.0,1,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2,2,1.0,1.0,1.0,1,1.0,2,1.0,2,2,2.0,1.0,2.0,2.0,1.0,2,1.0,1.0,2.0,1.0,2.0,0.0,1,-0.544172360310592
2,1.0,2,2,2,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2,2,1.0,2.0,1.0,1.0,0.0,2,2.0,2.0,2,2.0,2.0,2,1.0,2.0,2.0,2.0,2.0,2,2.0,2.0,1,1.0,1,2.0,1.0,2.0,1.0,1,1.0,0.0,1.0,2,2.0,2,2.0,1,2,1.0,2.0,1,2,1.0,2.0,1.0,2,2.0,2.0,2,2.0,1.0,1.0,1.0,2,2.0,0.0,2.0,,1.0,2.0,1.0,2.0,2,1,2.0,1.0,1.0,2,2.0,2,1.0,2,2,2.0,1.0,2.0,2.0,2.0,2,2.0,2.0,2.0,1.0,2.0,0.0,1,0.96226837373358
2,2.0,2,2,2,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1,2,2.0,1.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,1,1.0,1.0,1.0,2.0,2.0,2,1.0,2.0,1,2.0,2,2.0,2.0,2.0,2.0,2,2.0,2.0,1.0,2,2.0,2,1.0,1,1,1.0,2.0,1,2,1.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2.0,0.0,2,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2,2,1.0,2.0,1.0,2,1.0,1,2.0,2,2,2.0,0.0,2.0,2.0,2.0,2,2.0,1.0,1.0,0.0,2.0,0.0,2,1.53461269179209
2,2.0,2,2,2,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0,2,2.0,1.0,2.0,2.0,0.0,2,2.0,1.0,0,2.0,1.0,1,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,1,2.0,2,2.0,1.0,2.0,2.0,0,2.0,0.0,,2,1.0,2,2.0,1,1,2.0,2.0,0,2,2.0,2.0,2.0,2,2.0,2.0,2,,0.0,2.0,1.0,2,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2,2,1.0,,1.0,2,2.0,2,2.0,2,1,2.0,1.0,2.0,2.0,2.0,2,1.0,2.0,1.0,1.0,2.0,2.0,2,-0.292140277545166
2,1.0,0,2,2,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,2,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,1,2.0,2.0,2.0,2.0,2.0,2,1.0,2.0,0,0.0,2,2.0,1.0,2.0,2.0,2,2.0,1.0,2.0,2,2.0,2,1.0,1,1,2.0,2.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2,2.0,0.0,1.0,2.0,2,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,1.0,2.0,1.0,2,2.0,2,2.0,1,1,2.0,1.0,2.0,2.0,1.0,2,2.0,2.0,2.0,2.0,1.0,2.0,1,1.71602850811749
2,2.0,1,2,2,2.0,2.0,2.0,1.0,0.0,2.0,2.0,,2,2,1.0,2.0,2.0,2.0,0.0,2,2.0,2.0,2,2.0,2.0,2,1.0,2.0,2.0,2.0,1.0,1,2.0,2.0,2,1.0,2,2.0,1.0,,0.0,2,1.0,0.0,1.0,2,1.0,2,0.0,2,1,1.0,1.0,0,1,0.0,2.0,2.0,2,2.0,2.0,1,1.0,1.0,1.0,1.0,2,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,1.0,2,2.0,2,1.0,2,2,1.0,2.0,2.0,1.0,2.0,2,2.0,1.0,2.0,1.0,2.0,1.0,1,-1.12814364527876
2,1.0,2,2,1,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1,2,2.0,2.0,1.0,2.0,0.0,2,2.0,2.0,2,2.0,1.0,2,2.0,2.0,2.0,2.0,2.0,1,,2.0,2,1.0,2,2.0,,1.0,2.0,2,2.0,1.0,,2,2.0,2,1.0,2,2,1.0,1.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2,1.0,2.0,2.0,0.0,2,1.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,2,2,2.0,2.0,1.0,1,1.0,2,2.0,2,1,2.0,0.0,2.0,2.0,1.0,2,2.0,1.0,2.0,,2.0,0.0,0,-0.414366113527654
2,2.0,2,2,2,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2,2,1.0,1.0,2.0,2.0,1.0,2,2.0,,2,2.0,,1,1.0,2.0,1.0,2.0,2.0,2,1.0,2.0,1,0.0,2,2.0,2.0,1.0,,1,1.0,1.0,2.0,2,2.0,1,2.0,1,2,2.0,1.0,2,2,,1.0,2.0,2,2.0,2.0,2,2.0,1.0,1.0,2.0,2,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0,2,1.0,2.0,1.0,2,1.0,2,2.0,2,2,2.0,1.0,2.0,2.0,1.0,2,1.0,2.0,2.0,2.0,1.0,1.0,2,-0.402630959125077
2,2.0,1,2,2,2.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,1,2,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,2,1.0,1.0,1.0,2.0,2.0,2,2.0,2.0,1,0.0,2,2.0,2.0,2.0,1.0,2,1.0,1.0,0.0,2,1.0,2,2.0,2,2,1.0,2.0,1,2,1.0,2.0,2.0,2,2.0,2.0,1,2.0,1.0,2.0,2.0,2,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1,2,2.0,2.0,2.0,2,1.0,1,2.0,2,2,2.0,0.0,2.0,2.0,1.0,2,1.0,2.0,1.0,2.0,2.0,0.0,2,0.38744000355444
2,2.0,2,1,2,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0,2,2.0,1.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,0,2.0,2.0,2.0,2.0,2.0,1,2.0,2.0,1,0.0,2,2.0,1.0,2.0,2.0,1,1.0,1.0,1.0,2,1.0,2,,1,1,2.0,2.0,1,2,2.0,2.0,2.0,2,2.0,2.0,1,2.0,1.0,2.0,0.0,2,2.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,2,1,1.0,,2.0,1,2.0,2,2.0,2,1,2.0,2.0,2.0,1.0,2.0,2,1.0,2.0,1.0,1.0,2.0,2.0,1,0.111854198929206
1,2.0,2,2,2,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2,1,1.0,0.0,2.0,2.0,1.0,2,2.0,2.0,2,2.0,1.0,1,1.0,2.0,2.0,1.0,2.0,2,1.0,2.0,0,1.0,2,2.0,2.0,2.0,1.0,2,0.0,2.0,1.0,2,2.0,2,2.0,2,2,2.0,1.0,2,1,2.0,2.0,2.0,2,2.0,2.0,2,1.0,2.0,2.0,1.0,2,1.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2,2,1.0,2.0,0.0,1,2.0,1,2.0,2,2,2.0,1.0,2.0,2.0,1.0,2,2.0,2.0,0.0,1.0,2.0,1.0,1,-0.165761523053625
2,2.0,2,2,2,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1,2,2.0,1.0,2.0,2.0,1.0,2,2.0,2.0,2,2.0,2.0,1,0.0,2.0,1.0,2.0,1.0,2,1.0,2.0,0,2.0,2,2.0,1.0,1.0,2.0,1,0.0,0.0,1.0,2,2.0,2,2.0,1,1,0.0,2.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2,2.0,0.0,2.0,2.0,2,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1,2,2.0,2.0,1.0,1,2.0,2,1.0,2,2,1.0,1.0,2.0,2.0,2.0,2,1.0,2.0,2.0,0.0,2.0,1.0,2,-0.242587111940985
2,2.0,2,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1.0,1.0,2.0,2.0,1.0,2,2.0,1.0,2,2.0,2.0,0,2.0,2.0,1.0,1.0,2.0,2,1.0,2.0,1,2.0,2,2.0,1.0,2.0,1.0,2,0.0,1.0,2.0,2,2.0,2,,2,2,2.0,1.0,2,2,2.0,2.0,2.0,1,2.0,2.0,0,2.0,1.0,2.0,1.0,2,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0,2,2.0,1.0,1.0,2,2.0,1,1.0,2,2,2.0,2.0,2.0,2.0,1.0,2,2.0,1.0,2.0,2.0,2.0,2.0,2,0.720134153703297
2,1.0,1,2,2,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2,1,2.0,2.0,1.0,2.0,2.0,1,2.0,2.0,2,2.0,0.0,1,1.0,2.0,2.0,2.0,1.0,2,1.0,,2,2.0,2,2.0,2.0,2.0,2.0,1,2.0,1.0,1.0,2,2.0,2,2.0,2,2,2.0,0.0,2,2,2.0,2.0,1.0,2,2.0,2.0,2,2.0,0.0,2.0,1.0,2,0.0,0.0,1.0,1.0,,1.0,2.0,1.0,1,2,1.0,2.0,1.0,2,1.0,1,1.0,2,1,2.0,1.0,2.0,2.0,1.0,2,2.0,1.0,2.0,2.0,2.0,2.0,1,0.880646473318271
2,2.0,2,2,2,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,2.0,1.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,0,1.0,2.0,2.0,1.0,2.0,1,2.0,2.0,0,2.0,1,2.0,1.0,2.0,1.0,2,1.0,2.0,1.0,1,2.0,2,1.0,2,2,1.0,1.0,1,1,1.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2.0,1.0,2,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1,2,2.0,2.0,2.0,2,1.0,2,2.0,2,2,,1.0,2.0,2.0,1.0,2,2.0,2.0,1.0,1.0,1.0,1.0,2,0.797818543599944
2,2.0,2,2,2,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1,2,2.0,1.0,2.0,2.0,0.0,2,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2.0,2.0,1.0,2,2.0,2.0,2,2.0,2,2.0,1.0,2.0,1.0,0,1.0,0.0,2.0,2,2.0,2,1.0,0,2,2.0,1.0,0,0,2.0,2.0,2.0,2,2.0,2.0,1,1.0,1.0,2.0,1.0,2,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2,2,2.0,1.0,2.0,2,2.0,2,2.0,2,2,2.0,2.0,2.0,1.0,1.0,2,1.0,1.0,2.0,2.0,0.0,2.0,0,-0.0048531231642255
2,1.0,2,2,2,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,0.0,1.0,2.0,1.0,2,2.0,2.0,2,2.0,2.0,2,0.0,2.0,2.0,1.0,2.0,2,2.0,2.0,1,1.0,2,2.0,2.0,2.0,2.0,1,1.0,2.0,1.0,2,1.0,2,2.0,2,1,1.0,1.0,1,1,2.0,2.0,2.0,2,2.0,2.0,1,2.0,1.0,2.0,,2,2.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,2,2,2.0,2.0,1.0,2,2.0,2,2.0,2,2,2.0,1.0,2.0,2.0,2.0,2,1.0,1.0,0.0,2.0,1.0,0.0,2,0.81799656600788
2,2.0,2,2,2,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2,2,1.0,1.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,1,1.0,2.0,1.0,2.0,2.0,2,1.0,2.0,2,1.0,2,2.0,2.0,1.0,2.0,2,0.0,2.0,1.0,2,2.0,2,2.0,1,2,2.0,2.0,2,1,2.0,2.0,2.0,2,2.0,2.0,1,2.0,2.0,2.0,2.0,2,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2,2,0.0,2.0,1.0,1,0.0,1,2.0,2,2,2.0,1.0,2.0,2.0,2.0,2,1.0,2.0,1.0,2.0,2.0,2.0,1,-0.682891030943272
